hbs_category,category,country,year,mean_expenditure_pps_hh,household_count,household_share,group_consumption_share,group_consumption_share_pm,source
age,Less than 30 years,NL,1994,15993,304,0.148292682926829,0.114212598042304,114.212598042304,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,NL,1994,23202,816,0.398048780487805,0.444760357948229,444.760357948229,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,NL,1994,24749,465,0.226829268292683,0.270346716010063,270.346716010063,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,NL,1994,15625,465,0.226829268292683,0.170680327999404,170.680327999404,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,NL,1999,21430,223,0.120475418692599,0.0996450831088105,99.6450831088105,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,NL,1999,28042,653,0.35278227984873,0.381813259064518,381.813259064518,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,NL,1999,30389,499,0.269584008643976,0.316188299137713,316.188299137713,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,NL,1999,20388,476,0.257158292814695,0.202353358688958,202.353358688958,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,NL,2005,22177,137,0.0872611464968153,0.0650203791580153,65.0203791580153,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,NL,2005,33447,554,0.352866242038217,0.396545539361905,396.545539361905,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,NL,2005,33445,479,0.305095541401274,0.342841074668394,342.841074668394,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,NL,2005,22849,400,0.254777070063694,0.195593006811685,195.593006811685,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,NL,2010,23412,74,0.0551005212211467,0.0423665727992981,42.3665727992981,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,NL,2010,33481,297,0.22114668652271,0.243168865525366,243.168865525366,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,NL,2010,34111,435,0.323901712583768,0.362858087137823,362.858087137823,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,NL,2010,26775,537,0.399851079672375,0.351606474537513,351.606474537513,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,NL,2015,24205,1251,0.0868267629094947,0.0632395065713485,63.2395065713485,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,NL,2015,32721,3411,0.236743475846752,0.233095754347531,233.095754347531,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,NL,2015,38350,4933,0.342379233759023,0.395095933495594,395.095933495594,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,NL,2015,30698,4813,0.334050527484731,0.308568805585527,308.568805585527,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,NL,2020,26013,969,0.0930567559781043,0.0724933780035274,72.4933780035274,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,NL,2020,34293,2245,0.215595889753193,0.221414441610634,221.414441610635,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,NL,2020,39144,3108,0.298473062518006,0.349889034639455,349.889034639455,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,NL,2020,30275,4091,0.392874291750696,0.356203145746383,356.203145746383,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,NO,2005,20637,343,0.101599526066351,0.0690234293227463,69.0234293227463,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,NO,2005,33500,1402,0.415284360189574,0.457982274047029,457.982274047029,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,NO,2005,32373,1081,0.320201421800948,0.341243580183962,341.243580183962,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,NO,2005,24566,550,0.162914691943128,0.131750716446263,131.750716446263,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,NO,2010,24043,288,0.0842105263157895,0.0563931375996226,56.3931375996226,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,NO,2010,39366,1324,0.387134502923977,0.424477219242128,424.477219242128,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,NO,2010,38624,1157,0.338304093567251,0.363944970191071,363.944970191071,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,NO,2010,29270,651,0.190350877192982,0.155184672967178,155.184672967178,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,NO,2015,24889,309,0.0918822479928635,0.0592130476353496,59.2130476353496,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,NO,2015,41159,1259,0.374368123699078,0.398971645494709,398.971645494709,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,NO,2015,43048,1064,0.31638418079096,0.352651791323229,352.651791323229,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,NO,2015,33610,731,0.217365447517098,0.189163515546713,189.163515546713,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,NO,2020,24687,453,0.129170230966638,0.0898596911149277,89.8596911149277,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,NO,2020,36347,1312,0.374108925007129,0.383178213587852,383.178213587852,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,NO,2020,40042,1084,0.309096093527231,0.34877347291045,348.77347291045,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,NO,2020,33702,658,0.187624750499002,0.178188622386771,178.188622386771,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,PL,2005,10627,3612,0.103891621365088,0.103035363923844,103.035363923844,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,PL,2005,12424,9865,0.283746081053873,0.32899281964645,328.99281964645,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,PL,2005,11152,12326,0.354531596053729,0.368979987067996,368.979987067996,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,PL,2005,8270,8964,0.25783070152731,0.19899182936171,198.99182936171,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,PL,2010,15682,3868,0.103389286859831,0.10600651338613,106.00651338613,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,PL,2010,18499,10253,0.274056452475142,0.331469707752136,331.469707752136,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,PL,2010,16083,12218,0.326579707045868,0.343409115035648,343.409115035648,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,PL,2010,11323,11073,0.29597455361916,0.219114663826087,219.114663826087,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,PL,2015,17651,3091,0.0832077097017336,0.0800250959023765,80.0250959023765,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,PL,2015,22072,10099,0.271858511898353,0.326947441320371,326.947441320371,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,PL,2015,19777,10681,0.287525573382147,0.309834811882085,309.834811882085,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,PL,2015,14542,13277,0.357408205017767,0.283192650895167,283.192650895167,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,PL,2020,16660,1900,0.0566673625816457,0.0557773249787356,55.7773249787356,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,PL,2020,20605,9096,0.27128754212771,0.330257093627206,330.257093627206,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,PL,2020,18903,9048,0.269855945599332,0.301378599475986,301.378599475986,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,PL,2020,13155,13485,0.402189149691312,0.312586981918073,312.586981918073,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,PT,1988,12675,709,0.0571635894541643,0.0608391516499452,60.8391516499452,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,PT,1988,15807,3293,0.265500282189793,0.352395318588043,352.395318588043,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,PT,1988,13655,3793,0.305813109731517,0.350641643746761,350.641643746761,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,PT,1988,7569,4608,0.371523018624526,0.236123886015251,236.123886015251,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,PT,1994,16255,252,0.0238772029562251,0.0239613183576722,23.9613183576722,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,PT,1994,20281,2423,0.229581201440212,0.287452423116148,287.452423116148,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,PT,1994,20732,3165,0.299886299033542,0.383829287004569,383.829287004569,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,PT,1994,11052,4714,0.446655296570021,0.304756971521611,304.756971521611,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,PT,1999,20421,901,0.0899201596806387,0.100952186533868,100.952186533868,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,PT,1999,22799,2544,0.253892215568862,0.318234191555152,318.234191555152,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,PT,1999,23647,2409,0.240419161676647,0.312555240441428,312.555240441428,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,PT,1999,11736,4166,0.415768463073852,0.268258381469551,268.258381469551,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,PT,2005,20688,291806.6,0.0762003947759674,0.0755375507970721,75.5375507970721,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,PT,2005,23750,1265990,0.330592035212456,0.376221118753091,376.221118753091,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,PT,2005,25159,979360.5,0.255743553188958,0.308308316884096,308.308316884096,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,PT,2005,14838,1292306,0.337464016822619,0.239933013565741,239.933013565741,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,PT,2010,23930,630,0.0663926651912741,0.0693938434723286,69.3938434723286,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,PT,2010,27557,2271,0.239329750237117,0.288062525906351,288.062525906351,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,PT,2010,27142,2695,0.284013067762673,0.336696273537395,336.696273537395,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,PT,2010,17068,3893,0.410264516808937,0.305847357083925,305.847357083925,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,PT,2015,25118,437,0.0383400596595894,0.038823698353721,38.823698353721,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,PT,2015,27260,2768,0.242849622740832,0.266883883301471,266.883883301471,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,PT,2015,28790,3422,0.300228110194771,0.348459316977241,348.459316977241,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,PT,2015,20494,4771,0.418582207404808,0.345833101367566,345.833101367566,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,PT,2020,24999,446,0.038116400307666,0.0392192648091668,39.2192648091668,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,PT,2020,26663,1969,0.168276215708059,0.184670141444924,184.670141444924,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,PT,2020,28134,3646,0.311597299376122,0.360819583162739,360.819583162739,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,PT,2020,20933,5640,0.482010084608153,0.41529101058317,415.29101058317,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,RO,2005,6261,11871,0.359009254218835,0.437070717861288,437.070717861288,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,RO,2005,5919,9124,0.275932982519809,0.317580859045839,317.580859045839,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,RO,2005,3685,8801,0.266164640416137,0.190717355322057,190.717355322057,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,RO,2005,2841,3270,0.0988931228452187,0.0546310677708167,54.6310677708167,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,RO,2010,10394,1961,0.0625797804442175,0.0705345302901278,70.5345302901278,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,RO,2010,10953,6808,0.217258105693133,0.2580442030948,258.0442030948,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,RO,2010,10443,8207,0.261903242277253,0.296586366767962,296.586366767962,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,RO,2010,7543,14360,0.458258871585397,0.37483489984711,374.83489984711,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,RO,2015,11888,1676,0.0547265306122449,0.0592511481015312,59.2511481015312,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,RO,2015,13501,6468,0.2112,0.259686819742589,259.686819742589,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,RO,2015,12406,8250,0.269387755102041,0.304368486473277,304.368486473277,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,RO,2015,8901,14231,0.464685714285714,0.376693545682604,376.693545682604,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,RO,2020,14980,1001,0.0346163156620673,0.0380426682874413,38.0426682874413,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,RO,2020,17290,4912,0.16986547705502,0.215465842088258,215.465842088258,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,RO,2020,16565,7380,0.255213196389667,0.31015078281793,310.15078281793,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,RO,2020,11008,15624,0.540305010893246,0.43634070680637,436.34070680637,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,RS,2015,12521,112,0.0171489817792069,0.0149769500970999,14.9769500970999,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,RS,2015,16820,1024,0.156790690552748,0.183946823513937,183.946823513937,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,RS,2015,16505,1885,0.288623487980401,0.332271603812533,332.271603812533,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,RS,2015,12506,3510,0.537436839687644,0.46880462257643,468.80462257643,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,RS,2020,13343,88,0.014407334643091,0.0134133631497428,13.4133631497428,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,RS,2020,19494,619,0.101342501637197,0.137845672116322,137.845672116322,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,RS,2020,17488,1522,0.249181401440733,0.304057920929626,304.057920929626,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,RS,2020,12292,3879,0.635068762278978,0.544683043804309,544.683043804309,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,SE,1994,13984,539,0.141804788213628,0.105693165763966,105.693165763966,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,SE,1994,19899,1505,0.395948434622468,0.419946994794132,419.946994794132,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,SE,1994,21439,1080,0.284135753749013,0.324679602460956,324.679602460956,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,SE,1994,15767,677,0.178111023414891,0.149680236980947,149.680236980947,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,SE,1999,15500,196,0.121588089330025,0.0847307161340838,84.7307161340838,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,SE,1999,23020,627,0.388957816377171,0.402555688133622,402.555688133622,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,SE,1999,24954,525,0.325682382133995,0.365386570923375,365.386570923375,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,SE,1999,20009,264,0.163771712158809,0.147327024808919,147.327024808919,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,SE,2005,18665,192,0.0923520923520923,0.065031403046242,65.031403046242,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,SE,2005,28669,762,0.366522366522367,0.39642534879697,396.42534879697,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,SE,2005,28677,671,0.322751322751323,0.349180624609452,349.180624609452,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,SE,2005,22985,454,0.218374218374218,0.189362623547335,189.362623547335,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,SE,2010,19287,196,0.0952380952380952,0.0674855100595086,67.4855100595086,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,SE,2010,30460,704,0.342079689018465,0.382817992037169,382.817992037169,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,SE,2010,30115,610,0.296404275996113,0.327946111163934,327.946111163934,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,SE,2010,22667,548,0.266277939747328,0.221750386739389,221.750386739389,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,SE,2015,20599,301,0.104841518634622,0.0735473070060194,73.5473070060194,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,SE,2015,31725,820,0.285614768373389,0.308581314886281,308.581314886281,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,SE,2015,33104,955,0.332636711947057,0.375005801950283,375.005801950283,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,SE,2015,25754,795,0.276907001044932,0.242865576157417,242.865576157417,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,SI,2005,25230,346.97,0.0931463087248322,0.0987195237041609,98.7195237041609,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,SI,2005,27486,1235.12,0.331575838926175,0.382837587747456,382.837587747456,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,SI,2005,26912,1038.42,0.278770469798658,0.315146793647481,315.146793647481,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,SI,2005,16322,1104.49,0.296507382550336,0.203296094900902,203.296094900902,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,SI,2010,22970,196,0.0499490316004078,0.0446723425092596,44.6723425092596,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,SI,2010,30576,939,0.239296636085627,0.284883910323308,284.883910323308,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,SI,2010,28329,1517,0.386595310907238,0.426420902566632,426.420902566632,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,SI,2010,19334,1272,0.324159021406728,0.244022844600801,244.022844600801,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,SI,2015,28892,315,0.084,0.0944795776042484,94.4795776042485,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,SI,2015,29708,868,0.231466666666667,0.267696642009253,267.696642009253,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,SI,2015,28630,1192,0.317866666666667,0.354280612166721,354.280612166721,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,SI,2015,19864,1375,0.366666666666667,0.283543168219778,283.543168219778,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,Less than 30 years,SI,2020,30671,344,0.0973952434881087,0.11416646486209,114.16646486209,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 30 to 44 years,SI,2020,30759,824,0.233295583238958,0.274253133705866,274.253133705866,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,From 45 to 59 years,SI,2020,29845,1049,0.296998867497169,0.338765555453842,338.765555453842,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
age,60 years or over,SI,2020,19173,1315,0.372310305775764,0.272814845978203,272.814845978203,Eurostat hbs_exp_t135 PPS_HH x hbs_car_t314 NR
