"TIPO_DATO8","Data type","COICOP_2015","Coicop","QUANTILE","Total equivalent expenditure quantile","TIME","Select time","Value","Flag Codes","Flags"
"SPESA_MEDIA","household average monthly expenditure (in current euros)","053","household appliances","I_FIFL","I quintile (lowest)","2021","2021",6.14,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","053","household appliances","II_FIFL","II quintile","2021","2021",11.2,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","053","household appliances","III_FIFL","III quintile","2021","2021",15.32,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","053","household appliances","IV_FIFL","IV quintile","2021","2021",21.06,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","053","household appliances","ALL","all items","2021","2021",16.51,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","053","household appliances","V_FIFH","V quintile (highest)","2021","2021",28.83,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","053","household appliances","ALL","all items","2021","2021",17.54,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","053","household appliances","ALL","all items","2021","2021",18.94,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","053","household appliances","ALL","all items","2021","2021",16.87,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","053","household appliances","ALL","all items","2021","2021",12.93,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","053","household appliances","ALL","all items","2021","2021",15.77,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0531","major household appliances whether electric or not","I_FIFL","I quintile (lowest)","2021","2021",4.61,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0531","major household appliances whether electric or not","II_FIFL","II quintile","2021","2021",8.09,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0531","major household appliances whether electric or not","III_FIFL","III quintile","2021","2021",10.25,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0531","major household appliances whether electric or not","IV_FIFL","IV quintile","2021","2021",14.72,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0531","major household appliances whether electric or not","ALL","all items","2021","2021",11.42,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0531","major household appliances whether electric or not","V_FIFH","V quintile (highest)","2021","2021",19.45,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0531","major household appliances whether electric or not","ALL","all items","2021","2021",12.26,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0531","major household appliances whether electric or not","ALL","all items","2021","2021",13.02,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0531","major household appliances whether electric or not","ALL","all items","2021","2021",12.29,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0531","major household appliances whether electric or not","ALL","all items","2021","2021",7.7,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0531","major household appliances whether electric or not","ALL","all items","2021","2021",12.01,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0532","small electric household appliances","I_FIFL","I quintile (lowest)","2021","2021",1.46,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0532","small electric household appliances","II_FIFL","II quintile","2021","2021",2.99,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0532","small electric household appliances","III_FIFL","III quintile","2021","2021",4.82,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0532","small electric household appliances","IV_FIFL","IV quintile","2021","2021",6.02,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0532","small electric household appliances","ALL","all items","2021","2021",4.87,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0532","small electric household appliances","V_FIFH","V quintile (highest)","2021","2021",9.04,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0532","small electric household appliances","ALL","all items","2021","2021",5.02,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0532","small electric household appliances","ALL","all items","2021","2021",5.63,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0532","small electric household appliances","ALL","all items","2021","2021",4.4,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0532","small electric household appliances","ALL","all items","2021","2021",5.08,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0532","small electric household appliances","ALL","all items","2021","2021",3.52,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0533","repair of household appliances","I_FIFL","I quintile (lowest)","2021","2021",0.07,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0533","repair of household appliances","II_FIFL","II quintile","2021","2021",0.13,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0533","repair of household appliances","III_FIFL","III quintile","2021","2021",0.25,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0533","repair of household appliances","IV_FIFL","IV quintile","2021","2021",0.32,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0533","repair of household appliances","ALL","all items","2021","2021",0.22,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0533","repair of household appliances","V_FIFH","V quintile (highest)","2021","2021",0.34,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0533","repair of household appliances","ALL","all items","2021","2021",0.26,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0533","repair of household appliances","ALL","all items","2021","2021",0.29,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0533","repair of household appliances","ALL","all items","2021","2021",0.18,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0533","repair of household appliances","ALL","all items","2021","2021",0.14,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","0533","repair of household appliances","ALL","all items","2021","2021",0.23,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","054","glassware, tableware and household utensils","I_FIFL","I quintile (lowest)","2021","2021",1.16,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","054","glassware, tableware and household utensils","II_FIFL","II quintile","2021","2021",2.34,,
"SPESA_MEDIA","household average monthly expenditure (in current euros)","054","glassware, tableware and household utensils","III_FIFL","III quintile","2021","2021",3.22,,
